customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
CUST00973,Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,75.94,755.69,Yes,0-12 Months
CUST00974,Male,1,Yes,No,52,Yes,No,Two year,Credit card,42.1,2203.66,Yes,49-72 Months
CUST00975,Female,0,No,Yes,9,No,No,Two year,Electronic check,18.0,116.55,No,0-12 Months
CUST00976,Female,0,Yes,No,7,Yes,Fiber optic,One year,Electronic check,71.71,343.4,Yes,0-12 Months
CUST00977,Female,0,Yes,No,35,Yes,No,Two year,Bank transfer,41.87,1310.41,No,25-48 Months
CUST00978,Female,0,Yes,No,13,Yes,DSL,Month-to-month,Mailed check,70.63,979.88,No,13-24 Months
CUST00979,Female,0,Yes,Yes,53,Yes,DSL,Two year,Electronic check,52.13,2854.28,No,49-72 Months
CUST00980,Female,0,Yes,No,20,Yes,No,Month-to-month,Credit card,26.63,478.84,No,13-24 Months
CUST00981,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,91.26,4517.62,No,49-72 Months
CUST00982,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,79.01,2947.43,Yes,25-48 Months
CUST00983,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Credit card,72.84,1281.57,No,13-24 Months
CUST00984,Male,0,No,Yes,6,Yes,No,One year,Bank transfer,43.36,285.9,No,0-12 Months
CUST00985,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer,84.03,534.35,Yes,0-12 Months
CUST00986,Female,0,Yes,No,0,Yes,No,Month-to-month,Credit card,40.89,227.25,No,
CUST00987,Female,0,No,Yes,25,Yes,Fiber optic,Two year,Electronic check,73.26,1659.0,No,25-48 Months
CUST00988,Female,0,Yes,No,37,Yes,DSL,One year,Bank transfer,63.0,2365.06,Yes,25-48 Months
CUST00989,Female,0,No,No,37,Yes,No,Month-to-month,Electronic check,44.97,1681.92,Yes,25-48 Months
CUST00990,Female,0,No,No,60,Yes,DSL,One year,Electronic check,65.13,3915.18,Yes,49-72 Months
CUST00991,Female,0,No,Yes,43,Yes,No,One year,Credit card,42.36,1999.49,No,25-48 Months
CUST00992,Female,1,No,Yes,43,Yes,Fiber optic,Two year,Mailed check,91.23,3600.54,No,25-48 Months
CUST00993,Female,0,No,No,61,Yes,Fiber optic,Month-to-month,Bank transfer,83.42,5138.03,Yes,49-72 Months
CUST00994,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Credit card,75.48,344.59,Yes,0-12 Months
CUST00995,Female,0,Yes,No,16,Yes,DSL,Month-to-month,Credit card,67.02,1142.4,No,13-24 Months
CUST00996,Male,0,No,No,50,Yes,DSL,Month-to-month,Credit card,51.15,2564.06,No,49-72 Months
CUST00997,Male,0,Yes,No,37,No,No,Two year,Mailed check,18.22,665.14,No,25-48 Months
CUST00998,Female,0,No,No,23,Yes,No,Month-to-month,Electronic check,39.7,768.22,No,13-24 Months
CUST00999,Female,0,No,No,50,No,DSL,Two year,Electronic check,19.26,882.22,No,49-72 Months
CUST01000,Male,1,Yes,Yes,9,Yes,No,Month-to-month,Mailed check,37.02,708.96,Yes,0-12 Months
CUST01001,Female,0,No,No,71,Yes,No,Two year,Mailed check,37.4,2726.57,No,49-72 Months
CUST01002,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Mailed check,70.91,1544.51,No,13-24 Months
CUST01003,Male,0,No,No,69,Yes,DSL,Two year,Bank transfer,62.61,4277.86,No,49-72 Months
CUST01004,Male,0,No,Yes,56,Yes,No,Two year,Credit card,36.52,1942.45,No,49-72 Months
CUST01005,Male,0,No,Yes,38,No,Fiber optic,Two year,Bank transfer,65.27,2573.43,No,25-48 Months
CUST01006,Male,0,No,Yes,32,Yes,No,Month-to-month,Bank transfer,44.52,1196.19,Yes,25-48 Months
CUST01007,Female,0,No,No,58,Yes,No,Month-to-month,Electronic check,42.03,2359.65,Yes,49-72 Months
CUST01008,Male,0,Yes,No,17,Yes,No,One year,Electronic check,40.12,639.49,No,13-24 Months
CUST01009,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Electronic check,71.81,4062.95,Yes,49-72 Months
CUST01010,Female,0,No,Yes,56,No,DSL,Month-to-month,Bank transfer,44.86,2561.81,Yes,49-72 Months
CUST01011,Male,1,Yes,Yes,47,Yes,DSL,Month-to-month,Electronic check,69.48,3208.81,Yes,25-48 Months
CUST01012,Male,0,No,No,41,Yes,DSL,Month-to-month,Bank transfer,58.28,2433.76,No,25-48 Months
CUST01013,Female,0,No,No,26,Yes,DSL,Month-to-month,Bank transfer,72.43,1846.8,Yes,25-48 Months
CUST01014,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Electronic check,85.35,4481.25,No,49-72 Months
CUST01015,Male,0,No,No,41,No,Fiber optic,Month-to-month,Electronic check,78.68,3254.22,Yes,25-48 Months
CUST01016,Female,0,No,Yes,31,Yes,No,Month-to-month,Mailed check,26.46,1028.63,No,25-48 Months
CUST01017,Female,1,No,No,25,Yes,DSL,One year,Mailed check,58.76,1435.66,Yes,25-48 Months
CUST01018,Male,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Bank transfer,79.52,2055.53,Yes,13-24 Months
CUST01019,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,Bank transfer,64.85,1437.55,Yes,13-24 Months
CUST01020,Male,0,Yes,Yes,56,Yes,DSL,Two year,Bank transfer,54.09,2945.37,No,49-72 Months
CUST01021,Male,0,No,No,51,Yes,DSL,Two year,Credit card,47.14,2716.33,No,49-72 Months
CUST01022,Male,0,Yes,Yes,30,Yes,Fiber optic,Two year,Mailed check,83.03,2648.07,No,25-48 Months
CUST01023,Female,0,No,No,63,Yes,DSL,Two year,Credit card,57.07,3623.53,No,49-72 Months
CUST01024,Female,1,Yes,No,70,Yes,Fiber optic,Month-to-month,Electronic check,76.23,5428.02,Yes,49-72 Months
CUST01025,Female,0,Yes,No,32,Yes,DSL,One year,Bank transfer,54.46,1612.88,No,25-48 Months
CUST01026,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,35.99,0.0,Yes,0-12 Months
CUST01027,Female,0,No,No,17,Yes,No,One year,Electronic check,26.39,582.32,No,13-24 Months
CUST01028,Male,0,Yes,Yes,46,Yes,No,Month-to-month,Electronic check,33.45,1539.28,Yes,25-48 Months
CUST01029,Male,0,Yes,No,32,Yes,No,One year,Mailed check,28.37,889.14,No,25-48 Months
CUST01030,Male,0,Yes,No,34,Yes,No,Month-to-month,Electronic check,30.13,989.87,No,25-48 Months
CUST01031,Male,0,No,No,50,Yes,No,Month-to-month,Electronic check,37.83,1909.75,Yes,49-72 Months
CUST01032,Female,0,No,Yes,17,No,Fiber optic,Two year,Credit card,70.21,1163.06,No,13-24 Months
CUST01033,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Credit card,57.55,3842.19,Yes,49-72 Months
CUST01034,Female,0,Yes,No,29,No,DSL,Month-to-month,Bank transfer,52.74,1699.37,No,25-48 Months
CUST01035,Male,1,Yes,Yes,43,Yes,DSL,Month-to-month,Credit card,52.22,2232.19,Yes,25-48 Months
CUST01036,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,Credit card,67.84,3747.46,Yes,49-72 Months
CUST01037,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,69.31,412.33,Yes,0-12 Months
CUST01038,Male,0,Yes,No,51,Yes,No,Two year,Electronic check,26.4,1134.47,No,49-72 Months
CUST01039,Male,1,No,No,48,Yes,No,Month-to-month,Credit card,24.5,1142.95,Yes,25-48 Months
CUST01040,Male,1,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer,96.17,1079.0,No,0-12 Months
CUST01041,Male,0,Yes,No,65,Yes,Fiber optic,Month-to-month,Mailed check,67.6,4247.64,No,49-72 Months
CUST01042,Female,1,No,Yes,57,Yes,No,One year,Mailed check,42.5,2271.48,No,49-72 Months
CUST01043,Male,0,No,No,35,Yes,DSL,Two year,Mailed check,59.8,2137.63,No,25-48 Months
CUST01044,Male,0,No,No,32,Yes,No,One year,Credit card,36.8,1140.06,No,25-48 Months
CUST01045,Female,0,No,No,46,Yes,DSL,One year,Mailed check,52.75,2491.79,No,25-48 Months
CUST01046,Male,0,Yes,No,12,Yes,Fiber optic,Two year,Credit card,82.6,955.81,No,0-12 Months
CUST01047,Male,0,No,No,39,Yes,DSL,Two year,Credit card,52.69,2101.13,Yes,25-48 Months
CUST01048,Male,0,Yes,No,67,Yes,No,One year,Bank transfer,42.38,3003.4,No,49-72 Months
CUST01049,Male,0,No,No,41,Yes,Fiber optic,Month-to-month,Bank transfer,88.04,3463.53,Yes,25-48 Months
CUST01050,Male,0,Yes,Yes,18,Yes,DSL,One year,Mailed check,58.92,1202.73,No,13-24 Months
CUST01051,Female,0,No,No,18,Yes,DSL,Month-to-month,Electronic check,59.45,865.6,Yes,13-24 Months
CUST01052,Male,0,Yes,No,57,Yes,Fiber optic,One year,Electronic check,83.46,4830.34,Yes,49-72 Months
CUST01053,Male,0,Yes,No,22,Yes,No,Two year,Bank transfer,38.05,1007.41,No,13-24 Months
CUST01054,Male,0,No,No,53,Yes,Fiber optic,One year,Mailed check,88.19,4611.18,No,49-72 Months
CUST01055,Male,0,Yes,No,64,Yes,Fiber optic,Two year,Electronic check,87.97,5707.43,Yes,49-72 Months
CUST01056,Male,1,No,Yes,11,Yes,DSL,Month-to-month,Electronic check,59.77,599.02,No,0-12 Months
CUST01057,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Credit card,76.18,1822.39,No,13-24 Months
CUST01058,Male,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Mailed check,86.49,2583.15,No,25-48 Months
CUST01059,Female,0,Yes,No,52,Yes,No,Two year,Credit card,33.75,1774.46,No,49-72 Months
CUST01060,Female,0,Yes,No,7,Yes,DSL,Two year,Electronic check,60.91,473.82,No,0-12 Months
CUST01061,Male,0,No,Yes,17,Yes,Fiber optic,One year,Mailed check,84.24,1593.44,No,13-24 Months
CUST01062,Male,0,Yes,Yes,56,Yes,Fiber optic,One year,Electronic check,87.8,5027.83,Yes,49-72 Months
CUST01063,Male,1,No,No,4,Yes,No,One year,Mailed check,37.09,129.01,No,0-12 Months
CUST01064,Male,0,No,Yes,25,Yes,No,Two year,Bank transfer,30.3,789.67,No,25-48 Months
CUST01065,Female,1,Yes,No,29,Yes,No,Two year,Electronic check,49.38,1258.49,No,25-48 Months
CUST01066,Male,1,No,Yes,53,Yes,Fiber optic,One year,Bank transfer,92.24,5086.01,No,49-72 Months
CUST01067,Male,0,No,Yes,12,Yes,DSL,One year,Bank transfer,51.86,705.26,Yes,0-12 Months
CUST01068,Male,1,No,No,28,Yes,No,Month-to-month,Bank transfer,27.71,552.57,Yes,25-48 Months
CUST01069,Male,0,Yes,No,2,Yes,Fiber optic,One year,Bank transfer,73.71,176.94,Yes,0-12 Months
CUST01070,Male,0,Yes,No,57,Yes,DSL,Month-to-month,Electronic check,66.79,3845.71,Yes,49-72 Months
CUST01071,Male,0,No,No,1,No,Fiber optic,Month-to-month,Mailed check,79.68,0.0,No,0-12 Months
CUST01072,Female,1,No,No,27,Yes,No,Two year,Credit card,30.95,847.27,No,25-48 Months
CUST01073,Female,1,No,No,1,Yes,DSL,Month-to-month,Credit card,61.35,0.0,No,0-12 Months
CUST01074,Male,0,Yes,No,6,Yes,Fiber optic,Two year,Credit card,73.98,275.33,No,0-12 Months
CUST01075,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Mailed check,93.6,2266.4,Yes,25-48 Months
CUST01076,Male,0,Yes,No,15,Yes,DSL,Month-to-month,Bank transfer,66.6,1019.59,Yes,13-24 Months
CUST01077,Female,0,No,No,22,Yes,DSL,Month-to-month,Bank transfer,53.4,1286.2,No,13-24 Months
CUST01078,Male,0,Yes,Yes,39,Yes,No,Month-to-month,Electronic check,18.18,717.4,No,25-48 Months
CUST01079,Female,0,No,No,59,No,No,Month-to-month,Credit card,28.3,1782.27,Yes,49-72 Months
CUST01080,Male,0,Yes,Yes,72,Yes,DSL,Month-to-month,Bank transfer,55.42,4068.08,No,49-72 Months
CUST01081,Male,0,Yes,No,31,Yes,No,Month-to-month,Electronic check,41.74,1169.69,No,25-48 Months
CUST01082,Male,1,No,Yes,14,Yes,Fiber optic,Month-to-month,Electronic check,82.35,1229.83,No,13-24 Months
CUST01083,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Credit card,65.33,864.21,Yes,0-12 Months
CUST01084,Female,0,Yes,No,4,Yes,Fiber optic,One year,Electronic check,73.55,503.22,No,0-12 Months
CUST01085,Female,0,Yes,Yes,51,Yes,No,Month-to-month,Electronic check,32.17,1689.95,No,49-72 Months
CUST01086,Male,1,No,Yes,40,Yes,Fiber optic,One year,Mailed check,74.59,2835.44,No,25-48 Months
CUST01087,Male,1,No,Yes,52,Yes,DSL,One year,Electronic check,60.93,3101.87,Yes,49-72 Months
CUST01088,Female,0,Yes,No,49,Yes,No,Month-to-month,Credit card,38.21,1649.98,No,49-72 Months
CUST01089,Female,0,No,No,14,Yes,Fiber optic,Two year,Mailed check,94.31,1381.6,No,13-24 Months
CUST01090,Female,0,No,Yes,6,No,DSL,One year,Mailed check,48.78,491.16,Yes,0-12 Months
CUST01091,Female,0,Yes,No,39,Yes,Fiber optic,One year,Credit card,91.93,3298.33,Yes,25-48 Months
CUST01092,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Mailed check,76.19,2260.68,Yes,25-48 Months
CUST01093,Female,0,No,No,31,Yes,No,Two year,Mailed check,44.32,1433.59,No,25-48 Months
CUST01094,Male,0,No,No,14,Yes,Fiber optic,Two year,Credit card,76.95,948.11,No,13-24 Months
CUST01095,Female,0,Yes,No,69,Yes,DSL,Month-to-month,Mailed check,52.66,3664.34,Yes,49-72 Months
CUST01096,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,Electronic check,72.33,4503.8,No,49-72 Months
CUST01097,Female,0,No,Yes,3,No,Fiber optic,Month-to-month,Bank transfer,43.86,184.43,No,0-12 Months
CUST01098,Female,0,Yes,Yes,10,No,DSL,One year,Credit card,51.83,525.9,No,0-12 Months
CUST01099,Female,1,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Credit card,69.68,1781.52,No,25-48 Months
CUST01100,Male,0,Yes,Yes,60,Yes,No,One year,Credit card,46.27,2665.93,No,49-72 Months
CUST01101,Male,1,Yes,No,36,Yes,DSL,Month-to-month,Bank transfer,58.61,2017.16,Yes,25-48 Months
CUST01102,Female,0,No,No,22,No,Fiber optic,Two year,Bank transfer,52.56,1216.54,No,13-24 Months
CUST01103,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Credit card,71.06,2711.01,No,25-48 Months
CUST01104,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Electronic check,61.53,1371.54,Yes,13-24 Months
CUST01105,Female,0,No,Yes,15,Yes,Fiber optic,One year,Mailed check,64.96,1028.76,No,13-24 Months
CUST01106,Female,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Bank transfer,84.72,5056.52,Yes,49-72 Months
CUST01107,Male,0,No,No,67,Yes,No,Month-to-month,Bank transfer,22.87,1670.9,Yes,49-72 Months
CUST01108,Female,0,Yes,Yes,30,Yes,DSL,Month-to-month,Electronic check,54.09,1600.43,Yes,25-48 Months
CUST01109,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Electronic check,81.59,4216.81,Yes,49-72 Months
CUST01110,Male,0,Yes,No,24,No,DSL,Two year,Electronic check,48.74,1093.96,Yes,13-24 Months
CUST01111,Male,0,Yes,No,43,Yes,No,Two year,Mailed check,41.38,1904.14,No,25-48 Months
CUST01112,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Credit card,69.55,680.19,Yes,0-12 Months
CUST01113,Female,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Credit card,77.53,770.78,No,0-12 Months
CUST01114,Male,0,No,Yes,11,Yes,DSL,Month-to-month,Bank transfer,68.74,775.71,No,0-12 Months
CUST01115,Male,0,Yes,No,68,Yes,Fiber optic,One year,Credit card,77.53,5593.89,No,49-72 Months
CUST01116,Male,1,No,No,53,Yes,DSL,Month-to-month,Mailed check,62.35,3225.29,Yes,49-72 Months
CUST01117,Male,0,No,No,53,Yes,No,Month-to-month,Mailed check,36.3,2076.92,No,49-72 Months
CUST01118,Male,0,No,No,27,No,Fiber optic,Month-to-month,Mailed check,75.41,2097.3,No,25-48 Months
CUST01119,Male,1,Yes,Yes,55,Yes,Fiber optic,Two year,Bank transfer,76.27,4133.2,No,49-72 Months
CUST01120,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,Electronic check,68.88,4746.68,Yes,49-72 Months
CUST01121,Female,0,Yes,Yes,57,Yes,Fiber optic,Two year,Bank transfer,72.26,4175.81,No,49-72 Months
CUST01122,Male,0,No,No,41,Yes,Fiber optic,Month-to-month,Bank transfer,81.51,3302.08,No,25-48 Months
CUST01123,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Mailed check,67.44,2546.67,No,25-48 Months
CUST01124,Male,0,Yes,No,67,Yes,Fiber optic,Month-to-month,Credit card,75.64,5207.49,No,49-72 Months
CUST01125,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,80.6,4252.56,No,49-72 Months
CUST01126,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Electronic check,73.87,2313.54,Yes,25-48 Months
CUST01127,Female,0,No,No,70,No,DSL,Month-to-month,Mailed check,47.61,3275.64,No,49-72 Months
CUST01128,Female,1,No,No,55,Yes,No,Month-to-month,Bank transfer,40.8,2233.51,No,49-72 Months
CUST01129,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Electronic check,83.64,6071.94,Yes,49-72 Months
CUST01130,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,67.62,3290.55,Yes,49-72 Months
CUST01131,Female,0,No,Yes,42,Yes,No,Two year,Bank transfer,35.63,1543.52,No,25-48 Months
CUST01132,Female,0,No,Yes,14,Yes,DSL,Month-to-month,Credit card,61.26,670.14,No,13-24 Months
CUST01133,Female,0,Yes,No,37,Yes,No,One year,Mailed check,31.95,1253.5,No,25-48 Months
CUST01134,Male,0,No,No,14,Yes,No,Month-to-month,Credit card,37.51,615.35,Yes,13-24 Months
CUST01135,Male,0,No,No,4,Yes,No,Month-to-month,Credit card,37.22,392.19,No,0-12 Months
CUST01136,Male,1,Yes,Yes,53,Yes,No,Month-to-month,Electronic check,34.27,1927.35,No,49-72 Months
CUST01137,Male,0,No,No,50,Yes,Fiber optic,Month-to-month,Bank transfer,71.97,3550.36,Yes,49-72 Months
CUST01138,Female,0,No,No,9,Yes,DSL,Month-to-month,Mailed check,59.79,353.96,No,0-12 Months
CUST01139,Female,0,No,No,11,No,Fiber optic,Month-to-month,Electronic check,79.94,941.04,No,0-12 Months
CUST01140,Male,0,Yes,No,3,Yes,DSL,One year,Bank transfer,56.86,131.31,No,0-12 Months
CUST01141,Female,0,Yes,No,17,Yes,DSL,Month-to-month,Bank transfer,68.38,1202.55,Yes,13-24 Months
CUST01142,Male,0,No,Yes,35,Yes,No,Month-to-month,Electronic check,35.31,1149.43,No,25-48 Months
CUST01143,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,Credit card,53.59,1265.38,No,13-24 Months
CUST01144,Male,0,No,No,35,No,No,One year,Bank transfer,18.0,426.0,No,25-48 Months
CUST01145,Female,0,No,No,66,Yes,No,One year,Credit card,34.87,2175.88,Yes,49-72 Months
CUST01146,Female,0,Yes,No,8,Yes,No,Month-to-month,Electronic check,40.24,179.45,Yes,0-12 Months
CUST01147,Male,0,No,Yes,60,Yes,Fiber optic,Month-to-month,Credit card,99.04,6047.13,No,49-72 Months
CUST01148,Female,0,No,No,52,Yes,No,Month-to-month,Mailed check,35.44,1743.61,Yes,49-72 Months
CUST01149,Male,0,Yes,No,17,Yes,No,Month-to-month,Electronic check,25.15,592.9,Yes,13-24 Months
CUST01150,Male,0,No,No,42,Yes,Fiber optic,One year,Bank transfer,66.76,2705.83,No,25-48 Months
CUST01151,Male,0,No,Yes,34,Yes,DSL,One year,Bank transfer,56.63,2176.93,No,25-48 Months
CUST01152,Male,0,No,Yes,62,Yes,No,Month-to-month,Bank transfer,25.98,1376.9,No,49-72 Months
CUST01153,Female,0,No,No,3,Yes,No,Month-to-month,Mailed check,39.46,169.3,No,0-12 Months
CUST01154,Female,0,Yes,No,40,Yes,Fiber optic,One year,Electronic check,84.52,3385.43,No,25-48 Months
CUST01155,Female,1,No,Yes,44,Yes,DSL,Month-to-month,Bank transfer,58.83,2443.15,Yes,25-48 Months
CUST01156,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Mailed check,85.26,4111.63,Yes,49-72 Months
CUST01157,Female,1,No,No,27,Yes,DSL,One year,Mailed check,60.52,1602.69,No,25-48 Months
CUST01158,Male,0,No,No,41,Yes,No,Month-to-month,Mailed check,49.94,2077.52,Yes,25-48 Months
CUST01159,Female,0,Yes,No,68,Yes,No,Month-to-month,Credit card,40.01,2608.31,No,49-72 Months
CUST01160,Female,0,No,No,0,Yes,DSL,Month-to-month,Bank transfer,67.16,51.04,Yes,
CUST01161,Female,0,Yes,No,38,Yes,Fiber optic,One year,Bank transfer,68.41,2613.95,Yes,25-48 Months
CUST01162,Male,1,Yes,Yes,16,Yes,DSL,Month-to-month,Credit card,50.63,903.58,No,13-24 Months
CUST01163,Female,0,Yes,No,34,Yes,Fiber optic,Two year,Bank transfer,83.83,2746.74,No,25-48 Months
CUST01164,Female,0,No,No,45,Yes,Fiber optic,One year,Electronic check,67.61,2993.33,No,25-48 Months
CUST01165,Male,0,No,No,41,Yes,Fiber optic,Month-to-month,Electronic check,75.0,3248.05,Yes,25-48 Months
CUST01166,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Bank transfer,89.44,3290.0,Yes,25-48 Months
CUST01167,Male,0,No,Yes,48,Yes,DSL,Month-to-month,Electronic check,54.83,2464.74,No,25-48 Months
CUST01168,Female,0,No,Yes,61,Yes,Fiber optic,Month-to-month,Bank transfer,70.32,4213.81,Yes,49-72 Months
CUST01169,Male,0,No,No,37,Yes,DSL,Two year,Electronic check,65.34,2204.47,No,25-48 Months
CUST01170,Male,0,No,Yes,22,Yes,Fiber optic,One year,Electronic check,96.59,2325.73,Yes,13-24 Months
CUST01171,Female,0,Yes,Yes,21,Yes,DSL,Month-to-month,Mailed check,53.53,1090.2,No,13-24 Months
CUST01172,Male,0,Yes,No,3,Yes,Fiber optic,One year,Credit card,89.79,236.6,No,0-12 Months
CUST01173,Male,1,No,No,48,Yes,No,Month-to-month,Bank transfer,27.53,1410.54,No,25-48 Months
CUST01174,Male,1,No,No,58,Yes,No,Two year,Credit card,34.1,1890.73,No,49-72 Months
CUST01175,Male,0,Yes,No,72,Yes,No,One year,Credit card,34.45,2454.49,No,49-72 Months
CUST01176,Male,0,Yes,No,67,Yes,No,Month-to-month,Electronic check,28.74,1835.35,Yes,49-72 Months
CUST01177,Male,0,No,No,70,Yes,DSL,Month-to-month,Electronic check,67.0,4479.4,No,49-72 Months
CUST01178,Female,0,Yes,No,1,No,DSL,Two year,Bank transfer,32.68,38.77,No,0-12 Months
CUST01179,Male,0,No,No,48,Yes,Fiber optic,Two year,Credit card,81.56,4037.97,No,25-48 Months
CUST01180,Male,1,No,No,30,Yes,No,Month-to-month,Mailed check,43.59,1317.22,Yes,25-48 Months
CUST01181,Female,0,Yes,No,39,Yes,No,Month-to-month,Credit card,41.34,1722.63,No,25-48 Months
CUST01182,Female,1,Yes,No,47,Yes,DSL,One year,Electronic check,63.93,2873.21,Yes,25-48 Months
CUST01183,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,Electronic check,92.68,4543.52,Yes,49-72 Months
CUST01184,Female,0,No,No,42,Yes,DSL,Month-to-month,Bank transfer,58.24,2290.76,No,25-48 Months
CUST01185,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Mailed check,67.8,3705.19,No,49-72 Months
CUST01186,Female,1,No,No,48,No,Fiber optic,Month-to-month,Electronic check,66.08,3133.73,Yes,25-48 Months
CUST01187,Female,0,Yes,Yes,56,Yes,DSL,Month-to-month,Mailed check,58.99,3260.83,Yes,49-72 Months
CUST01188,Male,0,No,No,14,Yes,Fiber optic,Two year,Electronic check,63.07,963.26,No,13-24 Months
CUST01189,Male,0,No,No,26,Yes,Fiber optic,One year,Bank transfer,71.0,1789.24,No,25-48 Months
CUST01190,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Credit card,69.98,4818.22,No,49-72 Months
CUST01191,Male,0,Yes,No,63,Yes,DSL,Month-to-month,Credit card,53.48,3397.52,Yes,49-72 Months
CUST01192,Male,0,No,No,29,Yes,No,Month-to-month,Bank transfer,32.19,889.57,Yes,25-48 Months
CUST01193,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,77.5,2526.31,Yes,25-48 Months
CUST01194,Female,0,Yes,No,66,Yes,No,Two year,Mailed check,28.77,1978.41,No,49-72 Months
CUST01195,Female,0,Yes,No,48,Yes,No,Month-to-month,Electronic check,24.97,1232.51,Yes,25-48 Months
CUST01196,Male,0,No,Yes,54,Yes,DSL,Two year,Mailed check,63.02,3442.81,No,49-72 Months
CUST01197,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,Electronic check,60.93,3394.71,No,49-72 Months
CUST01198,Male,0,Yes,Yes,67,Yes,Fiber optic,One year,Credit card,81.17,5374.9,No,49-72 Months
CUST01199,Male,0,Yes,No,43,Yes,DSL,Month-to-month,Credit card,74.23,3173.73,No,25-48 Months
CUST01200,Male,0,No,No,30,No,No,Month-to-month,Mailed check,21.3,583.97,Yes,25-48 Months
